ticket_price,travel_time,day_type,is_holiday,dep_hour,mode_enc,route_enc,pay_enc,class_enc,demand,mode,route_type,payment,travel_class
5363,597,1,0,5,2,1,0,2,113,Airline,Easiest,Cash,First Class
5773,173,1,0,12,0,1,1,1,163,Bus,Easiest,UPI,Business
996,374,0,0,11,1,0,1,1,201,Train,Fastest,UPI,Business
7540,344,1,1,7,1,0,1,0,305,Train,Fastest,UPI,Economy
4946,144,1,0,11,2,1,2,2,210,Airline,Easiest,Card,First Class
7627,234,1,1,19,0,0,1,0,292,Bus,Fastest,UPI,Economy
3741,229,0,0,13,0,0,2,0,192,Bus,Fastest,Card,Economy
4026,689,0,1,1,2,1,2,2,144,Airline,Easiest,Card,First Class
9222,99,1,0,15,2,1,0,0,135,Airline,Easiest,Cash,Economy
4773,598,1,0,10,2,0,1,0,211,Airline,Fastest,UPI,Economy
6794,364,0,1,23,0,1,2,0,218,Bus,Easiest,Card,Economy
1763,554,0,1,13,2,1,0,1,221,Airline,Easiest,Cash,Business
1535,520,1,1,5,2,1,2,0,320,Airline,Easiest,Card,Economy
5185,259,0,1,4,2,1,1,2,149,Airline,Easiest,UPI,First Class
5694,83,0,0,3,0,1,1,0,110,Bus,Easiest,UPI,Economy
377,574,0,1,5,0,0,2,2,215,Bus,Fastest,Card,First Class
4810,204,1,1,8,2,1,2,2,309,Airline,Easiest,Card,First Class
7600,626,1,1,5,2,1,1,1,170,Airline,Easiest,UPI,Business
8618,159,0,0,5,0,0,1,2,72,Bus,Fastest,UPI,First Class
7681,581,0,0,9,2,0,2,2,136,Airline,Fastest,Card,First Class
1442,503,0,1,18,2,1,1,1,297,Airline,Easiest,UPI,Business
1720,302,0,1,15,0,1,2,0,300,Bus,Easiest,Card,Economy
586,244,1,1,17,0,0,2,0,423,Bus,Fastest,Card,Economy
8155,581,0,1,10,2,0,0,2,129,Airline,Fastest,Cash,First Class
9485,675,0,0,14,1,0,1,1,43,Train,Fastest,UPI,Business
2521,603,1,1,18,0,0,1,0,335,Bus,Fastest,UPI,Economy
8367,581,0,1,23,0,1,0,0,132,Bus,Easiest,Cash,Economy
6564,50,0,0,18,0,0,0,0,248,Bus,Fastest,Cash,Economy
9496,515,1,0,20,1,1,0,0,190,Train,Easiest,Cash,Economy
7089,73,0,1,17,0,0,0,1,243,Bus,Fastest,Cash,Business
5004,247,1,0,12,0,1,2,2,194,Bus,Easiest,Card,First Class
8229,240,1,1,4,1,0,0,2,141,Train,Fastest,Cash,First Class
6669,611,0,0,11,0,0,2,0,139,Bus,Fastest,Card,Economy
5570,587,1,1,2,1,1,1,2,167,Train,Easiest,UPI,First Class
6421,414,0,1,18,0,1,1,0,294,Bus,Easiest,UPI,Economy
1759,418,1,0,12,2,0,2,0,266,Airline,Fastest,Card,Economy
7825,527,0,1,0,0,1,2,1,60,Bus,Easiest,Card,Business
6815,34,1,0,9,0,0,1,1,237,Bus,Fastest,UPI,Business
6853,108,0,0,19,2,1,1,2,214,Airline,Easiest,UPI,First Class
3454,372,1,1,8,0,1,0,0,342,Bus,Easiest,Cash,Economy
120,168,1,0,0,1,0,1,1,256,Train,Fastest,UPI,Business
3516,462,0,0,8,2,1,2,1,178,Airline,Easiest,Card,Business
3866,636,1,0,0,2,1,2,0,146,Airline,Easiest,Card,Economy
6954,537,1,1,22,2,0,2,0,242,Airline,Fastest,Card,Economy
4658,658,1,1,10,1,0,2,0,289,Train,Fastest,Card,Economy
5484,580,1,0,15,0,1,1,0,218,Bus,Easiest,UPI,Economy
9157,603,0,0,12,1,0,0,1,75,Train,Fastest,Cash,Business
3512,634,0,1,6,2,1,1,2,185,Airline,Easiest,UPI,First Class
3744,269,0,1,9,1,1,0,1,247,Train,Easiest,Cash,Business
1644,268,0,0,19,0,1,0,2,242,Bus,Easiest,Cash,First Class
479,220,0,1,4,1,1,0,0,231,Train,Easiest,Cash,Economy
4392,99,0,0,2,2,0,2,2,92,Airline,Fastest,Card,First Class
219,304,1,0,0,0,1,2,2,189,Bus,Easiest,Card,First Class
4558,132,0,0,8,1,0,2,2,242,Train,Fastest,Card,First Class
5171,131,0,0,8,2,1,0,2,194,Airline,Easiest,Cash,First Class
9242,516,0,1,8,2,1,0,0,207,Airline,Easiest,Cash,Economy
8226,335,0,0,9,0,1,2,2,130,Bus,Easiest,Card,First Class
3605,206,1,0,3,2,0,0,0,175,Airline,Fastest,Cash,Economy
1725,420,0,0,15,0,0,2,1,196,Bus,Fastest,Card,Business
7450,698,0,0,4,0,0,2,1,23,Bus,Fastest,Card,Business
6884,168,0,1,6,1,0,0,1,197,Train,Fastest,Cash,Business
7716,517,1,0,1,0,1,0,0,70,Bus,Easiest,Cash,Economy
301,56,1,0,19,1,0,0,0,401,Train,Fastest,Cash,Economy
7496,205,0,0,3,0,1,2,0,82,Bus,Easiest,Card,Economy
1338,700,1,1,4,0,0,0,1,189,Bus,Fastest,Cash,Business
5280,316,1,0,15,0,0,2,0,199,Bus,Fastest,Card,Economy
4307,343,0,1,1,0,0,1,1,171,Bus,Fastest,UPI,Business
2258,218,1,0,2,2,1,0,0,186,Airline,Easiest,Cash,Economy
4521,114,0,0,18,1,1,2,1,252,Train,Easiest,Card,Business
7873,214,1,0,6,2,0,1,2,128,Airline,Fastest,UPI,First Class
3780,163,1,1,2,2,1,2,1,216,Airline,Easiest,Card,Business
9229,54,0,1,11,2,1,2,2,143,Airline,Easiest,Card,First Class
2253,138,0,0,10,2,0,0,1,206,Airline,Fastest,Cash,Business
8955,444,1,1,8,1,1,2,2,222,Train,Easiest,Card,First Class
6315,90,0,1,9,1,1,0,2,262,Train,Easiest,Cash,First Class
3880,478,0,0,18,0,1,1,2,191,Bus,Easiest,UPI,First Class
7262,337,0,0,12,2,0,1,2,89,Airline,Fastest,UPI,First Class
2194,232,1,0,8,2,1,2,1,272,Airline,Easiest,Card,Business
740,546,0,0,7,2,1,1,1,277,Airline,Easiest,UPI,Business
7172,221,0,0,5,0,0,0,2,90,Bus,Fastest,Cash,First Class
2531,44,1,1,0,0,0,0,0,251,Bus,Fastest,Cash,Economy
437,48,1,0,9,2,1,1,0,328,Airline,Easiest,UPI,Economy
155,558,0,0,8,0,1,0,0,239,Bus,Easiest,Cash,Economy
1612,423,0,0,4,2,1,0,1,117,Airline,Easiest,Cash,Business
8815,621,1,0,12,0,1,1,2,54,Bus,Easiest,UPI,First Class
1446,590,1,1,8,1,0,0,0,393,Train,Fastest,Cash,Economy
8538,313,0,0,13,0,0,2,0,119,Bus,Fastest,Card,Economy
7401,114,0,0,10,0,1,2,1,112,Bus,Easiest,Card,Business
9493,346,0,0,6,2,1,2,0,105,Airline,Easiest,Card,Economy
1220,401,0,1,7,1,1,1,0,336,Train,Easiest,UPI,Economy
4202,320,1,1,13,1,0,2,0,312,Train,Fastest,Card,Economy
1664,89,0,1,20,2,0,0,2,327,Airline,Fastest,Cash,First Class
8406,185,0,0,16,1,1,0,0,97,Train,Easiest,Cash,Economy
6507,174,0,1,16,0,1,1,2,176,Bus,Easiest,UPI,First Class
3825,397,0,1,9,0,0,1,1,286,Bus,Fastest,UPI,Business
385,38,1,0,5,2,0,2,0,283,Airline,Fastest,Card,Economy
9094,148,1,0,20,0,1,1,2,177,Bus,Easiest,UPI,First Class
393,323,1,0,1,0,1,2,0,215,Bus,Easiest,Card,Economy
6791,54,0,0,4,2,0,2,0,131,Airline,Fastest,Card,Economy
7608,118,0,0,23,2,0,0,0,95,Airline,Fastest,Cash,Economy
7099,100,1,0,4,0,1,2,2,72,Bus,Easiest,Card,First Class
6231,41,1,1,13,1,0,2,1,266,Train,Fastest,Card,Business
5104,700,0,0,14,1,0,2,1,150,Train,Fastest,Card,Business
6372,55,0,0,10,0,0,1,1,141,Bus,Fastest,UPI,Business
3458,346,1,0,8,0,1,2,1,214,Bus,Easiest,Card,Business
1461,532,1,0,5,1,0,2,2,226,Train,Fastest,Card,First Class
3102,433,1,0,16,1,1,2,1,222,Train,Easiest,Card,Business
5852,439,0,0,8,0,1,1,2,118,Bus,Easiest,UPI,First Class
4516,668,1,1,14,0,0,2,0,263,Bus,Fastest,Card,Economy
3502,400,0,0,13,0,1,2,2,113,Bus,Easiest,Card,First Class
2485,158,0,1,8,0,1,0,1,302,Bus,Easiest,Cash,Business
6969,417,0,0,4,0,1,2,1,59,Bus,Easiest,Card,Business
5937,197,1,1,18,0,0,1,2,278,Bus,Fastest,UPI,First Class
4628,319,0,0,3,2,1,0,2,47,Airline,Easiest,Cash,First Class
7695,285,0,1,7,1,0,1,2,229,Train,Fastest,UPI,First Class
4810,542,0,0,16,2,1,2,1,63,Airline,Easiest,Card,Business
6738,295,0,1,3,0,0,0,0,144,Bus,Fastest,Cash,Economy
2737,409,1,0,21,2,1,0,2,190,Airline,Easiest,Cash,First Class
2040,441,0,1,19,2,1,0,0,354,Airline,Easiest,Cash,Economy
8237,175,0,1,1,0,0,0,0,159,Bus,Fastest,Cash,Economy
7419,593,0,0,2,1,0,0,0,70,Train,Fastest,Cash,Economy
4979,516,0,0,3,2,1,2,0,77,Airline,Easiest,Card,Economy
9189,454,0,0,20,1,0,1,2,129,Train,Fastest,UPI,First Class
934,549,1,0,18,2,1,2,1,284,Airline,Easiest,Card,Business
6074,39,0,0,6,1,1,0,1,141,Train,Easiest,Cash,Business
8785,199,0,0,15,0,1,2,2,82,Bus,Easiest,Card,First Class
7767,643,0,0,14,0,1,0,1,58,Bus,Easiest,Cash,Business
550,595,0,1,4,0,0,2,2,197,Bus,Fastest,Card,First Class
6394,287,1,1,3,2,0,1,1,174,Airline,Fastest,UPI,Business
3814,71,1,1,17,0,0,0,1,321,Bus,Fastest,Cash,Business
9095,405,1,1,16,0,0,0,2,153,Bus,Fastest,Cash,First Class
4308,330,0,0,6,1,0,0,0,184,Train,Fastest,Cash,Economy
6398,646,1,1,14,1,1,2,1,216,Train,Easiest,Card,Business
426,428,1,1,2,1,0,0,2,273,Train,Fastest,Cash,First Class
6074,175,0,1,1,2,0,1,1,132,Airline,Fastest,UPI,Business
2478,427,0,0,15,0,0,0,1,199,Bus,Fastest,Cash,Business
8663,294,0,1,6,2,0,2,2,159,Airline,Fastest,Card,First Class
3739,621,0,1,17,1,0,0,0,344,Train,Fastest,Cash,Economy
7064,645,0,0,10,0,0,0,0,103,Bus,Fastest,Cash,Economy
6134,102,1,1,23,1,1,2,1,239,Train,Easiest,Card,Business
3886,659,1,0,9,2,0,0,0,261,Airline,Fastest,Cash,Economy
5438,47,0,1,15,1,1,0,1,201,Train,Easiest,Cash,Business
7054,155,1,1,7,2,1,1,2,273,Airline,Easiest,UPI,First Class
1921,170,0,1,15,1,0,0,0,280,Train,Fastest,Cash,Economy
8255,548,0,1,11,1,0,1,2,133,Train,Fastest,UPI,First Class
847,642,1,0,7,2,1,0,0,276,Airline,Easiest,Cash,Economy
6158,316,1,1,14,0,0,1,0,277,Bus,Fastest,UPI,Economy
7334,134,0,1,6,0,1,0,1,169,Bus,Easiest,Cash,Business
7975,574,0,1,21,2,0,0,0,178,Airline,Fastest,Cash,Economy
8073,355,1,0,16,0,0,1,1,151,Bus,Fastest,UPI,Business
8345,362,1,0,12,0,0,2,0,123,Bus,Fastest,Card,Economy
5544,295,1,1,4,1,0,2,2,227,Train,Fastest,Card,First Class
7451,456,1,1,4,0,1,2,1,92,Bus,Easiest,Card,Business
3489,177,1,0,22,0,1,0,2,144,Bus,Easiest,Cash,First Class
7896,457,0,1,19,0,0,2,1,209,Bus,Fastest,Card,Business
8356,516,0,1,21,2,0,1,2,154,Airline,Fastest,UPI,First Class
6545,635,0,0,1,2,1,1,0,55,Airline,Easiest,UPI,Economy
4355,36,1,0,21,2,0,1,0,221,Airline,Fastest,UPI,Economy
5463,640,1,1,8,0,1,0,2,225,Bus,Easiest,Cash,First Class
5370,451,1,0,23,1,1,1,2,154,Train,Easiest,UPI,First Class
7248,108,0,0,16,1,0,0,1,152,Train,Fastest,Cash,Business
3541,442,0,1,23,0,0,0,2,214,Bus,Fastest,Cash,First Class
2512,523,0,0,2,1,1,2,1,157,Train,Easiest,Card,Business
7078,651,0,1,3,1,0,0,1,134,Train,Fastest,Cash,Business
6194,146,1,1,17,1,0,0,1,358,Train,Fastest,Cash,Business
2979,136,1,0,6,2,0,0,0,272,Airline,Fastest,Cash,Economy
9416,592,0,0,8,0,1,1,1,87,Bus,Easiest,UPI,Business
1368,92,1,0,2,1,1,0,0,236,Train,Easiest,Cash,Economy
3278,486,0,1,21,0,0,1,2,198,Bus,Fastest,UPI,First Class
3348,243,0,1,14,0,1,1,1,205,Bus,Easiest,UPI,Business
7318,193,1,1,13,0,0,2,0,237,Bus,Fastest,Card,Economy
9321,63,1,1,8,0,0,1,2,249,Bus,Fastest,UPI,First Class
9111,362,0,0,23,2,0,0,1,42,Airline,Fastest,Cash,Business
2688,535,0,0,5,2,0,1,0,182,Airline,Fastest,UPI,Economy
9327,469,0,0,13,2,1,1,1,70,Airline,Easiest,UPI,Business
5525,205,1,0,17,2,1,1,0,262,Airline,Easiest,UPI,Economy
6221,53,1,0,16,2,1,1,0,205,Airline,Easiest,UPI,Economy
6959,537,1,1,0,0,0,2,0,157,Bus,Fastest,Card,Economy
9357,205,0,0,5,0,1,1,0,76,Bus,Easiest,UPI,Economy
633,316,1,0,18,0,0,0,1,312,Bus,Fastest,Cash,Business
2939,36,0,0,11,0,0,0,1,184,Bus,Fastest,Cash,Business
5529,382,0,0,19,2,0,1,1,185,Airline,Fastest,UPI,Business
647,261,1,1,22,0,0,0,0,360,Bus,Fastest,Cash,Economy
2757,331,0,1,5,2,1,0,0,258,Airline,Easiest,Cash,Economy
9345,581,0,0,4,1,1,0,0,34,Train,Easiest,Cash,Economy
1042,484,1,1,10,2,0,0,0,343,Airline,Fastest,Cash,Economy
6677,232,0,1,14,1,1,1,0,273,Train,Easiest,UPI,Economy
1174,45,1,0,19,1,0,2,0,381,Train,Fastest,Card,Economy
1702,630,0,0,12,1,0,2,0,193,Train,Fastest,Card,Economy
1736,523,1,0,23,1,0,1,1,220,Train,Fastest,UPI,Business
8434,674,1,1,12,0,0,2,0,196,Bus,Fastest,Card,Economy
7075,153,1,0,0,0,0,2,2,126,Bus,Fastest,Card,First Class
5267,170,1,0,6,0,0,0,1,156,Bus,Fastest,Cash,Business
3872,369,1,0,10,0,1,0,2,161,Bus,Easiest,Cash,First Class
1821,336,0,0,16,1,1,2,1,187,Train,Easiest,Card,Business
2388,297,1,0,11,2,1,0,0,255,Airline,Easiest,Cash,Economy
3970,290,1,0,18,0,0,1,2,244,Bus,Fastest,UPI,First Class
8015,534,0,1,15,2,1,2,0,206,Airline,Easiest,Card,Economy
2887,633,1,1,3,1,0,0,1,205,Train,Fastest,Cash,Business
7755,585,1,1,8,0,1,2,2,221,Bus,Easiest,Card,First Class
8739,573,0,0,10,2,1,2,1,44,Airline,Easiest,Card,Business
2311,444,0,0,23,2,1,1,1,183,Airline,Easiest,UPI,Business
2857,401,1,0,20,1,1,0,2,273,Train,Easiest,Cash,First Class
6519,202,0,0,5,1,0,0,2,137,Train,Fastest,Cash,First Class
6747,202,1,1,5,2,1,0,2,235,Airline,Easiest,Cash,First Class
4227,214,0,0,5,0,0,1,0,184,Bus,Fastest,UPI,Economy
287,43,1,1,5,2,1,0,0,379,Airline,Easiest,Cash,Economy
6815,438,0,1,10,0,1,1,0,204,Bus,Easiest,UPI,Economy
4770,692,0,0,22,0,0,0,2,104,Bus,Fastest,Cash,First Class
1482,618,0,0,11,0,0,0,0,175,Bus,Fastest,Cash,Economy
1522,636,0,1,0,2,0,1,0,232,Airline,Fastest,UPI,Economy
8765,177,1,1,21,0,1,1,1,173,Bus,Easiest,UPI,Business
6948,86,1,1,4,1,1,0,2,206,Train,Easiest,Cash,First Class
8713,392,0,0,18,1,0,1,0,201,Train,Fastest,UPI,Economy
7385,465,0,0,21,0,0,0,1,104,Bus,Fastest,Cash,Business
1978,42,1,1,22,0,1,1,0,365,Bus,Easiest,UPI,Economy
6474,387,1,1,3,2,0,1,0,195,Airline,Fastest,UPI,Economy
7700,511,1,1,15,1,0,1,2,204,Train,Fastest,UPI,First Class
4889,214,0,1,13,0,1,1,1,230,Bus,Easiest,UPI,Business
1739,553,1,0,2,1,0,0,1,166,Train,Fastest,Cash,Business
2863,323,0,1,9,1,1,0,1,295,Train,Easiest,Cash,Business
2856,254,1,1,13,1,0,2,1,287,Train,Fastest,Card,Business
276,199,1,1,17,1,0,1,0,432,Train,Fastest,UPI,Economy
6948,602,0,1,22,1,0,0,2,127,Train,Fastest,Cash,First Class
1135,698,0,0,19,1,0,2,1,255,Train,Fastest,Card,Business
5227,523,1,0,2,1,1,0,1,119,Train,Easiest,Cash,Business
632,625,0,1,17,0,1,2,1,276,Bus,Easiest,Card,Business
917,342,1,1,23,0,1,0,1,252,Bus,Easiest,Cash,Business
4391,312,0,1,1,1,1,0,2,157,Train,Easiest,Cash,First Class
7495,697,1,1,8,1,1,0,2,246,Train,Easiest,Cash,First Class
6721,596,0,1,21,1,0,2,1,159,Train,Fastest,Card,Business
8579,653,0,0,4,1,1,2,0,40,Train,Easiest,Card,Economy
8570,345,1,0,22,1,1,0,1,129,Train,Easiest,Cash,Business
3969,402,1,1,1,1,0,0,2,203,Train,Fastest,Cash,First Class
7060,636,0,0,0,1,1,2,1,59,Train,Easiest,Card,Business
3556,52,1,1,22,0,0,0,2,278,Bus,Fastest,Cash,First Class
7888,618,1,0,19,0,1,2,2,169,Bus,Easiest,Card,First Class
8407,471,1,0,16,1,0,1,1,142,Train,Fastest,UPI,Business
3448,341,0,1,12,0,1,2,1,198,Bus,Easiest,Card,Business
458,682,1,0,4,0,1,0,1,133,Bus,Easiest,Cash,Business
1373,588,1,1,0,1,1,0,0,240,Train,Easiest,Cash,Economy
1102,101,1,0,18,2,0,1,0,374,Airline,Fastest,UPI,Economy
3005,551,0,0,15,0,0,1,2,125,Bus,Fastest,UPI,First Class
5389,238,0,1,2,1,0,2,1,187,Train,Fastest,Card,Business
4399,205,1,1,5,0,0,2,2,237,Bus,Fastest,Card,First Class
8874,270,0,0,10,1,0,0,1,88,Train,Fastest,Cash,Business
6957,490,0,1,19,0,0,2,1,249,Bus,Fastest,Card,Business
8924,479,0,0,11,1,0,1,0,99,Train,Fastest,UPI,Economy
4653,281,0,0,22,2,0,1,2,130,Airline,Fastest,UPI,First Class
8927,144,1,1,16,0,1,2,1,216,Bus,Easiest,Card,Business
3733,146,1,0,3,1,1,2,2,154,Train,Easiest,Card,First Class
2425,699,0,1,0,0,1,0,0,132,Bus,Easiest,Cash,Economy
2657,452,1,0,14,0,0,0,2,183,Bus,Fastest,Cash,First Class
8937,62,0,1,5,1,0,2,0,208,Train,Fastest,Card,Economy
2948,696,1,1,16,1,0,2,0,279,Train,Fastest,Card,Economy
7598,180,1,0,20,2,1,2,1,233,Airline,Easiest,Card,Business
135,463,0,1,3,0,1,1,1,221,Bus,Easiest,UPI,Business
2269,45,0,0,0,0,0,1,0,160,Bus,Fastest,UPI,Economy
7002,229,1,1,8,0,1,2,1,252,Bus,Easiest,Card,Business
3112,687,1,1,16,2,1,0,0,272,Airline,Easiest,Cash,Economy
4937,176,1,0,21,1,0,1,2,226,Train,Fastest,UPI,First Class
404,629,0,0,7,1,1,0,0,279,Train,Easiest,Cash,Economy
9436,492,1,0,7,2,1,2,1,189,Airline,Easiest,Card,Business
112,165,1,0,12,1,0,2,1,297,Train,Fastest,Card,Business
7061,291,0,1,11,1,0,0,1,201,Train,Fastest,Cash,Business
4556,552,0,0,11,2,1,1,0,137,Airline,Easiest,UPI,Economy
6654,450,0,0,4,0,1,0,1,39,Bus,Easiest,Cash,Business
6706,504,1,1,18,0,0,1,2,248,Bus,Fastest,UPI,First Class
2953,168,0,1,5,2,1,0,0,299,Airline,Easiest,Cash,Economy
6829,607,0,0,12,1,1,0,1,116,Train,Easiest,Cash,Business
6787,211,0,1,12,2,0,2,2,173,Airline,Fastest,Card,First Class
9081,283,0,1,17,2,1,1,2,176,Airline,Easiest,UPI,First Class
7488,655,0,1,13,0,1,0,0,154,Bus,Easiest,Cash,Economy
4274,567,0,0,16,1,0,0,1,147,Train,Fastest,Cash,Business
3206,643,0,0,4,1,0,0,0,146,Train,Fastest,Cash,Economy
1189,326,1,0,20,2,1,1,0,339,Airline,Easiest,UPI,Economy
1203,342,0,0,9,2,0,0,1,218,Airline,Fastest,Cash,Business
2036,47,0,1,10,0,1,0,0,269,Bus,Easiest,Cash,Economy
5461,422,1,0,23,2,0,1,0,185,Airline,Fastest,UPI,Economy
5498,665,0,0,16,0,0,1,0,172,Bus,Fastest,UPI,Economy
7089,468,0,1,17,2,1,0,2,213,Airline,Easiest,Cash,First Class
9032,64,1,1,17,0,0,0,1,267,Bus,Fastest,Cash,Business
145,489,1,1,3,2,1,2,1,237,Airline,Easiest,Card,Business
7969,186,1,0,9,0,1,1,1,209,Bus,Easiest,UPI,Business
3795,104,0,1,21,2,1,1,0,279,Airline,Easiest,UPI,Economy
308,83,1,1,15,0,0,0,1,346,Bus,Fastest,Cash,Business
3798,459,0,0,1,0,1,2,2,68,Bus,Easiest,Card,First Class
1262,634,0,1,6,0,1,0,0,242,Bus,Easiest,Cash,Economy
4915,347,1,1,9,2,0,1,1,321,Airline,Fastest,UPI,Business
7165,56,1,1,4,0,1,0,0,198,Bus,Easiest,Cash,Economy
5365,108,0,1,20,0,1,0,1,256,Bus,Easiest,Cash,Business
4014,200,1,0,8,1,1,0,1,297,Train,Easiest,Cash,Business
9247,392,0,1,11,2,0,2,2,137,Airline,Fastest,Card,First Class
1663,358,1,1,8,2,1,2,1,344,Airline,Easiest,Card,Business
6626,78,1,1,0,0,1,0,2,194,Bus,Easiest,Cash,First Class
4127,42,1,1,9,0,1,0,0,329,Bus,Easiest,Cash,Economy
9044,183,0,0,17,0,0,2,1,140,Bus,Fastest,Card,Business
6549,194,0,0,16,1,1,2,1,122,Train,Easiest,Card,Business
444,485,0,0,12,1,0,2,2,171,Train,Fastest,Card,First Class
5636,122,1,1,22,1,0,0,2,257,Train,Fastest,Cash,First Class
2265,234,0,0,19,1,1,1,0,321,Train,Easiest,UPI,Economy
8343,549,0,1,15,0,1,0,2,136,Bus,Easiest,Cash,First Class
2024,643,0,1,7,0,0,0,2,297,Bus,Fastest,Cash,First Class
2479,429,1,0,3,1,1,2,1,152,Train,Easiest,Card,Business
6642,276,0,0,3,2,1,0,1,55,Airline,Easiest,Cash,Business
7551,192,0,0,10,0,1,2,0,90,Bus,Easiest,Card,Economy
6053,315,1,1,23,2,0,2,2,228,Airline,Fastest,Card,First Class
2354,685,0,0,14,0,1,1,2,145,Bus,Easiest,UPI,First Class
5653,279,1,1,15,1,1,0,1,261,Train,Easiest,Cash,Business
3045,284,1,1,0,1,0,0,0,269,Train,Fastest,Cash,Economy
8859,338,0,0,11,1,1,0,0,109,Train,Easiest,Cash,Economy
6461,559,1,0,10,0,1,0,0,139,Bus,Easiest,Cash,Economy
237,409,0,0,23,2,0,2,2,192,Airline,Fastest,Card,First Class
7127,302,0,0,0,0,0,2,0,93,Bus,Fastest,Card,Economy
3987,684,0,0,11,0,0,2,1,120,Bus,Fastest,Card,Business
5653,191,0,1,11,2,1,2,2,167,Airline,Easiest,Card,First Class
3158,431,0,0,19,2,1,0,0,263,Airline,Easiest,Cash,Economy
7693,387,1,1,21,1,1,1,2,197,Train,Easiest,UPI,First Class
5326,322,1,1,10,0,0,0,2,216,Bus,Fastest,Cash,First Class
366,675,0,1,11,2,1,2,0,257,Airline,Easiest,Card,Economy
4736,368,1,1,5,0,1,0,0,295,Bus,Easiest,Cash,Economy
8182,661,1,0,10,2,1,1,0,134,Airline,Easiest,UPI,Economy
1780,460,0,1,17,1,0,1,0,389,Train,Fastest,UPI,Economy
4955,489,0,1,12,0,0,0,1,190,Bus,Fastest,Cash,Business
8357,403,0,0,11,0,0,0,1,72,Bus,Fastest,Cash,Business
3874,680,0,1,15,0,1,1,0,204,Bus,Easiest,UPI,Economy
1113,412,0,0,8,1,0,0,0,296,Train,Fastest,Cash,Economy
5447,344,1,1,1,2,1,1,2,174,Airline,Easiest,UPI,First Class
5340,508,0,1,23,1,0,2,2,178,Train,Fastest,Card,First Class
1409,688,1,1,23,1,1,2,0,289,Train,Easiest,Card,Economy
2116,597,0,0,10,2,1,1,2,146,Airline,Easiest,UPI,First Class
9267,501,1,0,11,2,1,0,0,176,Airline,Easiest,Cash,Economy
7935,515,0,1,7,0,0,2,0,221,Bus,Fastest,Card,Economy
2786,56,1,1,15,0,0,0,0,314,Bus,Fastest,Cash,Economy
7948,247,0,0,18,1,1,1,0,189,Train,Easiest,UPI,Economy
3148,604,0,1,7,0,1,1,1,243,Bus,Easiest,UPI,Business
3161,294,0,1,15,0,0,0,2,198,Bus,Fastest,Cash,First Class
8864,376,0,0,4,0,0,0,2,29,Bus,Fastest,Cash,First Class
102,96,1,0,7,0,1,1,0,361,Bus,Easiest,UPI,Economy
3580,334,1,0,19,2,0,2,0,299,Airline,Fastest,Card,Economy
5360,116,1,1,22,1,0,1,0,292,Train,Fastest,UPI,Economy
7350,361,1,0,6,2,0,0,0,200,Airline,Fastest,Cash,Economy
4758,281,0,0,5,1,0,0,1,160,Train,Fastest,Cash,Business
7462,508,1,0,6,0,1,2,2,102,Bus,Easiest,Card,First Class
6627,441,1,1,0,1,0,0,2,158,Train,Fastest,Cash,First Class
6022,83,0,1,1,1,1,0,2,140,Train,Easiest,Cash,First Class
4813,116,0,1,22,1,0,0,1,243,Train,Fastest,Cash,Business
4527,48,1,1,11,2,0,1,1,273,Airline,Fastest,UPI,Business
139,470,0,0,1,0,1,0,2,122,Bus,Easiest,Cash,First Class
5946,679,1,1,13,2,0,1,2,179,Airline,Fastest,UPI,First Class
8057,691,0,0,16,0,1,2,2,44,Bus,Easiest,Card,First Class
8974,314,0,1,19,2,1,0,2,190,Airline,Easiest,Cash,First Class
5237,44,1,0,4,1,1,1,0,156,Train,Easiest,UPI,Economy
2189,164,0,1,12,0,0,0,0,277,Bus,Fastest,Cash,Economy
8843,696,0,0,10,2,1,2,1,25,Airline,Easiest,Card,Business
3835,287,0,0,22,0,0,2,1,132,Bus,Fastest,Card,Business
2776,170,0,1,15,1,0,2,0,310,Train,Fastest,Card,Economy
5687,437,1,1,2,2,0,0,0,178,Airline,Fastest,Cash,Economy
8014,89,1,1,2,1,0,1,2,192,Train,Fastest,UPI,First Class
1362,234,1,1,12,1,1,2,2,264,Train,Easiest,Card,First Class
4540,430,0,1,16,1,1,2,1,190,Train,Easiest,Card,Business
9395,426,0,0,0,2,1,0,0,27,Airline,Easiest,Cash,Economy
8996,90,0,1,2,1,1,0,0,162,Train,Easiest,Cash,Economy
1721,458,1,1,10,2,1,2,2,250,Airline,Easiest,Card,First Class
8279,565,1,1,10,1,1,1,0,232,Train,Easiest,UPI,Economy
2920,290,1,1,8,0,0,0,1,313,Bus,Fastest,Cash,Business
6898,573,0,1,21,0,1,0,1,144,Bus,Easiest,Cash,Business
6368,391,1,1,3,0,0,1,1,175,Bus,Fastest,UPI,Business
7838,333,0,0,6,0,1,2,1,122,Bus,Easiest,Card,Business
378,554,0,1,15,0,0,1,0,300,Bus,Fastest,UPI,Economy
846,667,1,1,4,0,1,0,0,234,Bus,Easiest,Cash,Economy
840,370,0,0,0,2,1,2,0,172,Airline,Easiest,Card,Economy
298,627,1,0,19,1,1,2,1,321,Train,Easiest,Card,Business
2310,309,1,0,17,1,0,0,1,285,Train,Fastest,Cash,Business
315,335,1,0,14,0,1,1,2,232,Bus,Easiest,UPI,First Class
8163,336,0,1,15,2,0,2,1,150,Airline,Fastest,Card,Business
9086,76,0,1,0,0,1,1,0,113,Bus,Easiest,UPI,Economy
